GHUB_ID,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b,detour_40km_b,share_barrier_40km_b,nonconvexity_40km_b
1339,0.001612412,0.000967785,0.00920671,0.004635466,0.001612412,0.000967785,0.00920671,0.004635466,0.720834171,0.622217606,0.720834171,0.622217606,0.001153499,0.001153499,0.001611384,0.001611384,,,
1340,0.093969922,0.069335863,0.062442553,0.060606033,0.093969922,0.069335863,0.062442553,0.060606033,0.786563325,0.849326279,0.786563325,0.849326279,0.007936833,0.007936833,0.030169398,0.030169398,,,
1341,0.032419825,0.014548859,0.136916042,0.079425156,0.032419825,0.014548859,0.136916042,0.079425156,0.791582986,0.8289899,0.791582986,0.8289899,0.018614283,0.018614283,0.041905199,0.041905199,,,
1342,0.010956622,0.007487621,0.023200463,0.017677911,0.010956622,0.007487621,0.023200463,0.017677911,0.508684314,0.610086943,0.508684314,0.610086943,0.003366964,0.003366964,0.011192541,0.011192541,,,
1343,0.010152223,0.016505301,0.004438486,0.005770551,0.010152223,0.016505301,0.004438486,0.005770551,0.66318082,0.730943563,0.66318082,0.730943563,0.020712979,0.020712979,0.013351679,0.013351679,,,
1344,0.078617717,0.047860608,0.065106926,0.053026877,0.078617717,0.047860608,0.065106926,0.053026877,0.932357135,0.821226411,0.932357135,0.821226411,0.053026021,0.053026021,0.062676743,0.062676743,,,
1345,0.012104918,0.00997261,0.024332326,0.014103954,0.012104918,0.00997261,0.024332326,0.014103954,0.55026342,0.774150111,0.55026342,0.774150111,0.009983197,0.009983197,0.009425256,0.009425256,,,
1346,0,0,0.002058456,0.00145943,0,0,0.002058456,0.00145943,1.397549073,0.832251383,1.397549073,0.832251383,0,0,0.001268759,0.001268759,,,
1347,0.008761145,0.011211115,0.023516622,0.010745488,0.008761145,0.011211115,0.023516622,0.010745488,0.718968014,0.718814931,0.718968014,0.718814931,0.014981686,0.014981686,0.013109016,0.013109016,,,
1348,0.025239608,0.007467623,0.044508358,0.03014368,0.025239608,0.007467623,0.044508358,0.03014368,1.033592959,1.0429664,1.033592959,1.0429664,0.005419144,0.005419144,0.006589548,0.006589548,,,
1349,0,0,1.97E-05,0,0,0,1.97E-05,0,0.482497505,0.625275599,0.482497505,0.625275599,0,0,0.00028859,0.00028859,,,
1350,0.003098374,0.00365763,0.003560761,0.003969148,0.003098374,0.00365763,0.003560761,0.003969148,0.415204685,0.669228043,0.415204685,0.669228043,0.003669575,0.003669575,0.003612986,0.003612986,,,
1351,0,0,0,0,0,0,0,0,0.561276691,0.777994063,0.561276691,0.777994063,0,0,0.000377608,0.000377608,,,
1352,0,0,0.001324673,0.000169878,0,0,0.001324673,0.000169878,1.108316994,0.836563292,1.108316994,0.836563292,0,0,0.000184295,0.000184295,,,
1353,0.158497821,0.12930271,0.192507624,0.148884416,0.158497821,0.12930271,0.192507624,0.148884416,0.959670005,0.873064103,0.959670005,0.873064103,0.136819899,0.136819899,0.166383342,0.166383342,,,
1354,0.024646995,0.011983961,0.014366283,0.018285081,0.024646995,0.011983961,0.014366283,0.018285081,1.069775248,1.16327813,1.069775248,1.16327813,0.016077625,0.016077625,0.026029932,0.026029932,,,
1355,0.032132858,0.039378941,0.012585003,0.015471749,0.032132858,0.039378941,0.012585003,0.015471749,0.71803894,0.819987657,0.71803894,0.819987657,0.038711473,0.038711473,0.031540168,0.031540168,,,
1356,0.030377536,0.01132393,0.074038103,0.040516783,0.030377536,0.01132393,0.074038103,0.040516783,1.064092519,1.03228938,1.064092519,1.03228938,0.0156401,0.0156401,0.034610038,0.034610038,,,
1357,0,0,0.000555708,0.000281889,0,0,0.000555708,0.000281889,1.375248683,1.073029268,1.375248683,1.073029268,0,0,0.000241725,0.000241725,,,
1358,0.015205576,0.011968495,0.115476607,0.064024217,0.015205576,0.011968495,0.115476607,0.064024217,0.890235988,1.21524391,0.890235988,1.21524391,0.01185533,0.01185533,0.013467143,0.013467143,,,
1359,0.060124826,0.036538437,0.073369442,0.060921941,0.060124826,0.036538437,0.073369442,0.060921941,0.886377728,0.987142434,0.886377728,0.987142434,0.049786173,0.049786173,0.068277947,0.068277947,,,
1360,0.015692874,0.004503183,0.016344933,0.014279162,0.015692874,0.004503183,0.016344933,0.014279162,0.566124208,0.812445543,0.566124208,0.812445543,0.005375013,0.005375013,0.015907994,0.015907994,,,
1361,0.022241348,0.00595847,0.107540088,0.062480509,0.022241348,0.00595847,0.107540088,0.062480509,0.773799886,0.796867882,0.773799886,0.796867882,0.006434796,0.006434796,0.034198999,0.034198999,,,
1362,0.011160947,0.007344848,0.012469123,0.012276662,0.011160947,0.007344848,0.012469123,0.012276662,0.939567594,0.850195371,0.939567594,0.850195371,0.003789299,0.003789299,0.011800212,0.011800212,,,
1363,0.049712296,0.016369345,0.171625268,0.084344178,0.049712296,0.016369345,0.171625268,0.084344178,0.820569329,1.08589101,0.820569329,1.08589101,0.012695082,0.012695082,0.019337222,0.019337222,,,
1364,0.160479734,0.041542813,0.135238488,0.069977291,0.160479734,0.041542813,0.135238488,0.069977291,0.489611095,0.479232847,0.489611095,0.479232847,0.040173866,0.040173866,0.159180633,0.159180633,,,
1365,0.008056082,0.006909726,0.042162725,0.0160673,0.008056082,0.006909726,0.042162725,0.0160673,0.618029129,0.518622599,0.618029129,0.518622599,0.00657606,0.00657606,0.008497552,0.008497552,,,
1366,0.048386266,0.039654605,0.051570845,0.046314277,0.048386266,0.039654605,0.051570845,0.046314277,0.902602582,0.996928993,0.902602582,0.996928993,0.047577776,0.047577776,0.059014994,0.059014994,,,
1367,0.00890061,0.007006427,0.03838815,0.013320274,0.00890061,0.007006427,0.03838815,0.013320274,0.671826448,0.863354678,0.671826448,0.863354678,0.00901053,0.00901053,0.01750605,0.01750605,,,
1368,0.024528833,0.030195791,0.028089275,0.02179962,0.024528833,0.030195791,0.028089275,0.02179962,1.281620346,1.02541014,1.281620346,1.02541014,0.037633173,0.037633173,0.029659889,0.029659889,,,
1369,0.000883004,0.000940496,0.013688948,0.004124176,0.000883004,0.000940496,0.013688948,0.004124176,1.05236739,0.825469252,1.05236739,0.825469252,0,0,0.000954838,0.000954838,,,
1370,0.014758442,0.009998328,0.027146148,0.020104578,0.014758442,0.009998328,0.027146148,0.020104578,1.084096689,0.891518574,1.084096689,0.891518574,0.013354126,0.013354126,0.01927765,0.01927765,,,
1371,0.001776619,0.001455043,0.004571061,0.002493545,0.001776619,0.001455043,0.004571061,0.002493545,0.557444326,1.002039238,0.557444326,1.002039238,0.001014451,0.001014451,0.002582106,0.002582106,,,
1372,0.005815904,0.00332291,0.039848894,0.025001302,0.005815904,0.00332291,0.039848894,0.025001302,0.689188042,0.676727039,0.689188042,0.676727039,0.001980446,0.001980446,0.006545507,0.006545507,,,
1373,0.032585777,0.034672044,0.035044885,0.02820221,0.032585777,0.034672044,0.035044885,0.02820221,0.762898778,0.751619892,0.762898778,0.751619892,0.029268414,0.029268414,0.030013776,0.030013776,,,
1374,0.014127988,0.004760278,0.165321201,0.036103293,0.014127988,0.004760278,0.165321201,0.036103293,0.865504181,0.669850827,0.865504181,0.669850827,0.004264629,0.004264629,0.011150174,0.011150174,,,
1375,0.038393317,0.021808675,0.029908141,0.028749906,0.038393317,0.021808675,0.029908141,0.028749906,0.735322014,0.751250729,0.735322014,0.751250729,0.023910563,0.023910563,0.037977563,0.037977563,,,
1377,0.341397664,0.013596695,0.635986253,0.2340682,0.341397664,0.013596695,0.635986253,0.2340682,0.674829525,1.322086804,0.674829525,1.322086804,0.007341229,0.007341229,0.198750097,0.198750097,,,
1378,0.014630266,0.00752992,0.022143219,0.015888255,0.014630266,0.00752992,0.022143219,0.015888255,0.863979535,0.842136129,0.863979535,0.842136129,0.009969175,0.009969175,0.016462862,0.016462862,,,
1379,0.011300431,0.01605998,0.009000621,0.010215362,0.011300431,0.01605998,0.009000621,0.010215362,0.573490991,0.797084757,0.573490991,0.797084757,0.011926492,0.011926492,0.007943476,0.007943476,,,
1380,0.000149881,0.000101976,0.000897127,0.000849938,0.000149881,0.000101976,0.000897127,0.000849938,0.728298582,0.71317855,0.728298582,0.71317855,0,0,0.000355728,0.000355728,,,
1381,0.012398502,0.01555004,0.025897957,0.015593153,0.012398502,0.01555004,0.025897957,0.015593153,0.736490021,0.806884609,0.736490021,0.806884609,0.014612471,0.014612471,0.017221942,0.017221942,,,
1382,0.001308454,0.001353506,0.001028906,0.001037992,0.001308454,0.001353506,0.001028906,0.001037992,1.092018197,0.875706656,1.092018197,0.875706656,0.00139595,0.00139595,0.001890533,0.001890533,,,
1383,0.184083812,0.091764651,0.103426929,0.109659448,0.184083812,0.091764651,0.103426929,0.109659448,1.304702526,1.283855701,1.304702526,1.283855701,0.119940624,0.119940624,0.139072264,0.139072264,,,
1384,0.136538246,0.095009089,0.126582698,0.115055636,0.136538246,0.095009089,0.126582698,0.115055636,0.424451941,0.613523858,0.424451941,0.613523858,0.098632887,0.098632887,0.134106965,0.134106965,,,
1385,0.310251126,0.072390169,0.241073052,0.192050964,0.310251126,0.072390169,0.241073052,0.192050964,0.52976604,0.839743948,0.52976604,0.839743948,0.1249035,0.1249035,0.290608235,0.290608235,,,
1386,0.000729969,0.000872982,0.000182492,0.000310925,0.000729969,0.000872982,0.000182492,0.000310925,1.074934483,1.251916828,1.074934483,1.251916828,0.000595828,0.000595828,0.000571354,0.000571354,,,
1387,0.028872116,0.012379025,0.157431695,0.066442847,0.028872116,0.012379025,0.157431695,0.066442847,0.767076507,0.727772436,0.767076507,0.727772436,0.005038672,0.005038672,0.014579316,0.014579316,,,
1388,0.004331443,0.003873674,0.004169108,0.003970929,0.004331443,0.003873674,0.004169108,0.003970929,0.627324494,0.609409892,0.627324494,0.609409892,0.003681915,0.003681915,0.004871038,0.004871038,,,
1389,0.077210489,0.031852506,0.133832931,0.08180806,0.077210489,0.031852506,0.133832931,0.08180806,0.895662214,1.051718295,0.895662214,1.051718295,0.071668848,0.071668848,0.118483807,0.118483807,,,
1390,0,0,0.000110337,6.92E-05,0,0,0.000110337,6.92E-05,0.772281678,0.794040243,0.772281678,0.794040243,0,0,0.000266914,0.000266914,,,
1391,0,0,0.00012526,6.87E-05,0,0,0.00012526,6.87E-05,0.753180278,0.821006785,0.753180278,0.821006785,0,0,0.000456879,0.000456879,,,
1392,0.003236531,0.002984833,0.007857079,0.004893325,0.003236531,0.002984833,0.007857079,0.004893325,0.851189142,0.926393757,0.851189142,0.926393757,0.004396099,0.004396099,0.00497593,0.00497593,,,
1393,0.049410906,0.012120115,0.159793131,0.072870456,0.049410906,0.012120115,0.159793131,0.072870456,1.035942711,1.134706304,1.035942711,1.134706304,0.016299443,0.016299443,0.064518556,0.064518556,,,
1394,0.002954419,0.001769522,0.010661815,0.008651141,0.002954419,0.001769522,0.010661815,0.008651141,0.61029744,0.76774524,0.61029744,0.76774524,0.001952794,0.001952794,0.004943758,0.004943758,,,
1395,0,0,0,0,0,0,0,0,0.678071017,0.58176918,0.678071017,0.58176918,0,0,0.000312959,0.000312959,,,
1396,0,0,0.005293782,0.000522496,0,0,0.005293782,0.000522496,0.732216922,0.831941352,0.732216922,0.831941352,0,0,0.000657852,0.000657852,,,
1397,0.007913019,0.005801326,0.003760342,0.004338326,0.007913019,0.005801326,0.003760342,0.004338326,0.986980394,0.876363542,0.986980394,0.876363542,0.001965095,0.001965095,0.008863675,0.008863675,,,
1398,0.119665638,0.104783237,0.114086057,0.094439454,0.119665638,0.104783237,0.114086057,0.094439454,0.998982055,1.000178105,0.998982055,1.000178105,0.100774124,0.100774124,0.111403535,0.111403535,,,
1399,0.019219462,0.017835315,0.045458215,0.023624878,0.019219462,0.017835315,0.045458215,0.023624878,0.676144485,0.797550342,0.676144485,0.797550342,0.016814258,0.016814258,0.021249676,0.021249676,,,
1400,0,0,0.002083182,0.000870504,0.081242894,0.010025167,0.002083182,0.000870504,0.482827122,0.554123765,0.482827122,0.554123765,6.33E-05,6.33E-05,0.000290735,0.000290735,,,
1401,0.004651421,0.004195741,0.002112291,0.002640467,0.004651421,0.004195741,0.002112291,0.002640467,0.59951043,0.724916944,0.59951043,0.724916944,0.004159308,0.004159308,0.003834296,0.003834296,,,
1402,0.001441238,3.88E-05,0.002308875,0.002777533,0.001441238,3.88E-05,0.002308875,0.002777533,0.677767098,0.848879722,0.677767098,0.848879722,0,0,0.000442026,0.000442026,,,
1403,0.168228167,0.092526913,0.253216305,0.135603935,0.197991346,0.008635595,0.253216305,0.135603935,0.961465979,1.296216593,0.961465979,1.296216593,0.129096955,0.129096955,0.211395976,0.211395976,,,
1404,0,0,0.000928442,0.000203118,0,0,0.000928442,0.000203118,0.80874929,0.706443592,0.80874929,0.706443592,0,0,0.000361017,0.000361017,,,
1405,0,0,0.043481994,0.009189137,0,0,0.043481994,0.009189137,0.712549879,0.923885496,0.712549879,0.923885496,0,0,0.000273894,0.000273894,,,
1406,0.083104276,0.072334938,0.084317135,0.07205154,0.083104276,0.072334938,0.084317135,0.07205154,1.169279015,1.090977511,1.169279015,1.090977511,0.067023136,0.067023136,0.080653037,0.080653037,,,
1407,0.074405837,0.071522705,0.074834098,0.058371674,0.31530379,0.035324093,0.074834098,0.058371674,0.519567668,0.813170938,0.519567668,0.813170938,0.064908445,0.064908445,0.063505411,0.063505411,,,
1408,0.000324795,0.00054976,8.12E-05,0.000154107,0.238715239,0.007564202,8.12E-05,0.000154107,0.889562695,0.81183046,0.889562695,0.81183046,0.000509227,0.000509227,0.000552967,0.000552967,,,
1409,0.143102909,0.00185279,0.29632424,0.087190911,0.143102909,0.00185279,0.29632424,0.087190911,0.649849575,1.025842825,0.649849575,1.025842825,0.001508589,0.001508589,0.133845734,0.133845734,,,
1410,0.001546697,0.001329814,0.001042733,0.001021178,0.001546697,0.001329814,0.001042733,0.001021178,0.460287263,0.634001498,0.460287263,0.634001498,0.001475932,0.001475932,0.001946341,0.001946341,,,
1411,0.012304037,0.010134142,0.03633467,0.013365569,0.012304037,0.010134142,0.03633467,0.013365569,0.747200474,0.719099443,0.747200474,0.719099443,0.010721829,0.010721829,0.010222831,0.010222831,,,
1412,0.021755898,0.02525226,0.013712681,0.015403122,0.021755898,0.02525226,0.013712681,0.015403122,0.723266082,0.717671531,0.723266082,0.717671531,0.034839697,0.034839697,0.03265361,0.03265361,,,
1413,0.030987976,0.032634899,0.042633994,0.034978263,0.030987976,0.032634899,0.042633994,0.034978263,0.918321341,1.388301328,0.918321341,1.388301328,0.033394877,0.033394877,0.037657242,0.037657242,,,
1414,0,0,0,0,0,0,0,0,0.612138748,0.718818956,0.612138748,0.718818956,0,0,0.000308686,0.000308686,,,
1415,0.009715269,0.004895415,0.022858751,0.016958058,0.009715269,0.004895415,0.022858751,0.016958058,0.844936697,0.907261202,0.844936697,0.907261202,0.004017708,0.004017708,0.006456423,0.006456423,,,
1416,0.005672378,0.004135545,0.006567053,0.00573822,0.005672378,0.004135545,0.006567053,0.00573822,0.827466399,0.762817221,0.827466399,0.762817221,0.001350204,0.001350204,0.002646956,0.002646956,,,
1417,0.119332846,0.069181003,0.159579167,0.117323011,0.119332846,0.069181003,0.159579167,0.117323011,1.018448473,1.494056618,1.018448473,1.494056618,0.063162856,0.063162856,0.100621724,0.100621724,,,
1418,0.415243647,0.172461182,0.335315144,0.286083877,0.415243647,0.172461182,0.335315144,0.286083877,0.691485689,1.371521362,0.691485689,1.371521362,0.287492007,0.287492007,0.377352954,0.377352954,,,
1419,0.152181445,0.035803724,0.122279462,0.084367998,0.152181445,0.035803724,0.122279462,0.084367998,0.701889724,0.74169049,0.701889724,0.74169049,0.066478074,0.066478074,0.141823069,0.141823069,,,
1420,0.002689014,0.004840344,0.00458088,0.003400647,0.002689014,0.004840344,0.00458088,0.003400647,0.798276508,0.652572593,0.798276508,0.652572593,0.004162881,0.004162881,0.002545483,0.002545483,,,
1421,0.028541672,0.030435776,0.020877134,0.021996038,0.028541672,0.030435776,0.020877134,0.021996038,0.845768788,0.894127891,0.845768788,0.894127891,0.0297652,0.0297652,0.028617607,0.028617607,,,
1422,0,0,0,0,0,0,0,0,0.570461974,0.653328215,0.570461974,0.653328215,0,0,0.00024468,0.00024468,,,
1423,0,0,4.08E-05,2.99E-05,0,0,4.08E-05,2.99E-05,0.665512404,0.736363602,0.665512404,0.736363602,0,0,0.000312956,0.000312956,,,
1424,0.011225135,0.011653749,0.006164689,0.007329748,0.011225135,0.011653749,0.006164689,0.007329748,0.538825849,0.581080161,0.538825849,0.581080161,0.008932185,0.008932185,0.007775054,0.007775054,,,
1425,0.006926458,0.00822115,0.005293215,0.006277024,0.006926458,0.00822115,0.005293215,0.006277024,0.549237995,1.031050039,0.549237995,1.031050039,0.007140803,0.007140803,0.006890661,0.006890661,,,
1426,0.010538683,0.006491447,0.014129715,0.009809876,0.010538683,0.006491447,0.014129715,0.009809876,0.560106097,0.778531233,0.560106097,0.778531233,0.007669156,0.007669156,0.007817791,0.007817791,,,
1427,0.052610357,0.041135821,0.235334364,0.064203791,0.052610357,0.041135821,0.55757357,0.024394745,0.770923925,0.844406954,0.610117463,0.715604872,0.0406074,0.042165998,0.069020257,0.073434253,,,
1428,0.078192084,0.078434624,0.047047031,0.047272541,0.078192084,0.078434624,0.047047031,0.047272541,0.649963818,0.657753597,0.649963818,0.657753597,0.062378231,0.062378231,0.053076231,0.053076231,,,
1429,0.040669018,0.030742792,0.033951379,0.034075353,0.040669018,0.030742792,0.033951379,0.034075353,0.898596538,0.966625209,0.898596538,0.966625209,0.030542666,0.030542666,0.041332735,0.041332735,,,
1430,0.007281077,0.007229747,0.022018888,0.010568629,0.007281077,0.007229747,0.022018888,0.010568629,0.953123844,1.005164648,0.953123844,1.005164648,0.006954554,0.006954554,0.007184635,0.007184635,,,
1431,0.000177133,0.000164632,0.001889452,0.000804896,0.000177133,0.000164632,0.001889452,0.000804896,0.746506822,0.673603225,0.746506822,0.673603225,0.000174364,0.000174364,0.000517645,0.000517645,,,
1432,0.07824661,0.027743502,0.087215932,0.07651753,0.07824661,0.027743502,0.087215932,0.07651753,0.656284514,0.938734247,0.656284514,0.938734247,0.050864249,0.050864249,0.098153385,0.098153385,,,
1433,0.0034096,0.004356606,0.023877585,0.014776128,0.0034096,0.004356606,0.023877585,0.014776128,0.892894439,0.793696114,0.892894439,0.793696114,0.004066994,0.004066994,0.003419266,0.003419266,,,
1434,0.00106439,0.001020872,0.002407012,0.001590493,0.00106439,0.001020872,0.002407012,0.001590493,0.677795112,0.711037835,0.677795112,0.711037835,0.000997658,0.000997658,0.001098515,0.001098515,,,
1435,0.038814961,0.040714804,0.020632302,0.02413255,0.038814961,0.040714804,0.020632302,0.02413255,0.727418559,0.668316439,0.727418559,0.668316439,0.043333184,0.043333184,0.042500552,0.042500552,,,
1436,0.004029292,0.003442866,0.012392375,0.007679433,0.004029292,0.003442866,0.012392375,0.007679433,0.582656067,0.705381387,0.582656067,0.705381387,0.004262557,0.004262557,0.005489632,0.005489632,,,
1437,0.067501284,0.071124218,0.067674075,0.055218283,0.067501284,0.071124218,0.067674075,0.055218283,0.965595298,0.741267915,0.965595298,0.741267915,0.059818432,0.059818432,0.057975807,0.057975807,,,
1438,0.007550897,0.009270557,0.005415831,0.005960905,0.007550897,0.009270557,0.005415831,0.005960905,0.738365234,0.945543714,0.738365234,0.945543714,0.010216406,0.010216406,0.009210229,0.009210229,,,
1439,0.015118665,0.01428642,0.015242688,0.014408165,0.015118665,0.01428642,0.015242688,0.014408165,1.265847096,1.220919309,1.265847096,1.220919309,0.013842683,0.013842683,0.016158463,0.016158463,,,
1440,0.084067979,0.034126513,0.102230526,0.084216915,0.084067979,0.034126513,0.102230526,0.084216915,0.959366245,1.296436433,0.959366245,1.296436433,0.057643309,0.057643309,0.103359693,0.103359693,,,
