GUB_ID,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b
1277,0.005892333,0.007484133,0.014765811,0.016876753,0.014765811,0.016876753,0.005892333,0.007484133,0.615908307,0.57707889,0.615908307,0.57707889,0.001072064,0.001072064,0.018025099,0.018025099
1278,0.00721791,0.008836318,0.012560114,0.01609225,0.012560114,0.01609225,0.00721791,0.008836318,0.615154865,0.643821041,0.615154865,0.643821041,0.014878773,0.014878773,0.012256758,0.012256758
1279,0.142723814,0.137769207,0.270092119,0.12541683,0.270092119,0.12541683,0.142723814,0.137769207,1.0502872,0.904657524,1.0502872,0.904657524,0.090603746,0.090603746,0.288033542,0.288033542
1280,0.028715605,0.03392902,0.053383114,0.05326812,0.053383114,0.05326812,0.028715605,0.03392902,0.657084749,0.679461838,0.657084749,0.679461838,0.050159741,0.050159741,0.052721073,0.052721073
1281,0.026284494,0.033354949,0.057302521,0.057982016,0.057302521,0.057982016,0.026284494,0.033354949,0.686072995,0.70868111,0.686072995,0.70868111,0.046475783,0.046475783,0.042448008,0.042448008
1282,0.008645673,0.00308873,0.00148114,0.001868049,0.00148114,0.001868049,0.008645673,0.00308873,1.273486776,0.817022143,1.273486776,0.817022143,0.001468685,0.001468685,0.001390179,0.001390179
1283,0.035143942,0.043010253,0.08754879,0.077930667,0.08754879,0.077930667,0.035143942,0.043010253,0.786876191,0.772138392,0.786876191,0.772138392,0.072622575,0.072622575,0.115922592,0.115922592
1284,0.138719033,0.119867198,0.20935551,0.072155178,0.20935551,0.072155178,0.138719033,0.119867198,0.669635876,1.307972993,0.669635876,1.307972993,0.118553735,0.118553735,0.174808553,0.174808553
1285,0.151627258,0.133310765,0.230304163,0.095844984,0.230304163,0.095844984,0.151627258,0.133310765,0.8003664,1.428628854,0.8003664,1.428628854,0.067014135,0.067014135,0.210191986,0.210191986
1286,0.097192781,0.041464679,0.011679694,0.015929686,0.011679694,0.015929686,0.097192781,0.041464679,0.885855412,0.80318664,0.885855412,0.80318664,0.035604581,0.035604581,0.027398343,0.027398343
1287,0.143547477,0.050271191,0.024195609,0.001331938,0.024195609,0.001331938,0.143547477,0.050271191,0.538683049,0.640977986,0.538683049,0.640977986,0.086446419,0.086446419,0.093773685,0.093773685
1288,0.028928405,0.031207966,0.048985607,0.043052759,0.048985607,0.043052759,0.028928405,0.031207966,0.551182051,0.497117356,0.551182051,0.497117356,0.10123194,0.10123194,0.101545537,0.101545537
1289,0.004633065,0.005746845,0.007504248,0.008369897,0.007504248,0.008369897,0.004633065,0.005746845,0.663748762,0.552036372,0.663748762,0.552036372,0.008505174,0.008505174,0.007875556,0.007875556
1290,0.029848349,0.033107333,0.05735313,0.034029242,0.05735313,0.034029242,0.029848349,0.033107333,0.751365,0.714149962,0.751365,0.714149962,0.023541128,0.023541128,0.028891447,0.028891447
1291,0.007576399,0.001891965,0.000432489,0.000468264,0.000432489,0.000468264,0.007576399,0.001891965,0.743071262,0.643600328,0.743071262,0.643600328,0.000277772,0.000277772,0.000673583,0.000673583
1292,0.270090365,0.02159627,0.046625966,0.018034723,0.046625966,0.018034723,0.270090365,0.02159627,0.790309929,0.705017064,0.790309929,0.705017064,0.017057793,0.017057793,0.068369664,0.068369664
1293,0.000289823,0.000261873,0,0,0,0,0.000289823,0.000261873,0.93942157,0.707786352,0.93942157,0.707786352,0,0,0.000812124,0.000812124
1294,0.297566284,0.159847066,0.372896518,0.060128525,0.372896518,0.060128525,0.297566284,0.159847066,0.967179608,1.129451509,0.967179608,1.129451509,0.012381499,0.012381499,0.243162526,0.243162526
1295,0.4614119,0.212724745,0.314632928,0.115606315,0.314632928,0.115606315,0.4614119,0.212724745,0.737015481,0.937638273,0.737015481,0.937638273,0.098893486,0.098893486,0.221160891,0.221160891
1296,0.00190926,0.001224756,0.000529693,0.000293664,0.000529693,0.000293664,0.00190926,0.001224756,1.679559535,0.856224043,1.679559535,0.856224043,0,0,0.000395362,0.000395362
1297,0.275382007,0.118724778,0.232095603,0.058227155,0.232095603,0.058227155,0.275382007,0.118724778,0.90050248,0.656003559,0.90050248,0.656003559,0.044725765,0.044725765,0.20781078,0.20781078
1298,0.004089144,0.004053034,0.005574323,0.007039093,0.005574323,0.007039093,0.004089144,0.004053034,0.851646599,0.716680753,0.851646599,0.716680753,0.005783918,0.005783918,0.00514379,0.00514379
1299,0.027726139,0.027673965,0.030598417,0.020800166,0.030598417,0.020800166,0.027726139,0.027673965,0.854422291,0.832238735,0.854422291,0.832238735,0.004533673,0.004533673,0.006986978,0.006986978
1300,0.264619623,0.181155682,0.296002989,0.073613957,0.296002989,0.073613957,0.264619623,0.181155682,0.72196285,0.749101908,0.72196285,0.749101908,0.056062918,0.056062918,0.237681908,0.237681908
1301,0.063412725,0.055121809,0.05966,0.057650592,0.05966,0.057650592,0.063412725,0.055121809,0.752912965,0.791364358,0.752912965,0.791364358,0.022073632,0.022073632,0.066518771,0.066518771
1302,0.022398069,0.006910462,0.009158278,0.013046955,0.009158278,0.013046955,0.022398069,0.006910462,0.665394019,0.60850539,0.665394019,0.60850539,0.031494919,0.031494919,0.029603646,0.029603646
1303,0.094329274,0.086675815,0.160200143,0.095889606,0.160200143,0.095889606,0.094329274,0.086675815,0.698563951,0.689985648,0.698563951,0.689985648,0.012236889,0.012236889,0.184434951,0.184434951
1304,0.033925885,0.029456001,0.032991713,0.023659103,0.032991713,0.023659103,0.033925885,0.029456001,0.856477113,0.791069403,0.856477113,0.791069403,0.001572641,0.001572641,0.004890563,0.004890563
1305,0.155011846,0.113050245,0.133469462,0.047571391,0.149701622,0.040031902,0.381918022,0.035935353,0.689513966,0.855124098,1.069264229,1.089740191,0.04711014,0.042095322,0.135108498,0.163159875
1306,0.090712607,0.091956243,0.184299806,0.13838385,0.184299806,0.13838385,0.090712607,0.091956243,1.16284804,0.689355223,1.16284804,0.689355223,0.010144008,0.010144008,0.256910778,0.256910778
1307,0.085585465,0.043788236,0.020485558,0.026924448,0.020485558,0.026924448,0.085585465,0.043788236,0.733086525,0.726432308,0.733086525,0.726432308,0.066152312,0.066152312,0.060733334,0.060733334
1308,0.070439032,0.041864816,0.026501116,0.026708761,0.026501116,0.026708761,0.070439032,0.041864816,0.701869093,0.787940095,0.701869093,0.787940095,0.046145335,0.046145335,0.044855172,0.044855172
1309,0.007993868,0.005950378,0.010870218,0.009876125,0.010870218,0.009876125,0.007993868,0.005950378,0.551031924,0.479894757,0.551031924,0.479894757,0.020664549,0.020664549,0.022603727,0.022603727
1310,0.007201565,0.003863689,0.004856876,0.005612495,0.004856876,0.005612495,0.007201565,0.003863689,0.618228178,0.438410306,0.618228178,0.438410306,0.011275735,0.011275735,0.009627352,0.009627352
1311,0.020498454,0.022773689,0.038130479,0.008240404,0.038130479,0.008240404,0.020498454,0.022773689,0.721363604,0.606703647,0.721363604,0.606703647,0.000712861,0.000712861,0.002483389,0.002483389
1312,0.08883857,0.0677986,0.110581874,0.052644759,0.110581874,0.052644759,0.08883857,0.0677986,0.483911973,0.491230277,0.483911973,0.491230277,0.058194041,0.058194041,0.057322853,0.057322853
1313,0.110910724,0.101354502,0.201738959,0.089892365,0.283880964,0.024393277,0.381909094,0.015014078,0.632768784,1.299015716,0.404033094,0.622431035,0.004787066,0.004252673,0.204253585,0.204548946
1314,0.054423986,0.036177061,0.029570291,0.029041417,0.029570291,0.029041417,0.054423986,0.036177061,0.684952922,0.574702132,0.684952922,0.574702132,0.040352687,0.040352687,0.046676677,0.046676677
1315,0.047590507,0.047370929,0.082464309,0.036539931,0.082464309,0.036539931,0.047590507,0.047370929,0.678134531,0.616690431,0.678134531,0.616690431,0.027682835,0.027682835,0.04059196,0.04059196
1316,0.037497377,0.018924069,0.006130164,0.005117321,0.006130164,0.005117321,0.037497377,0.018924069,0.591001059,0.536541663,0.591001059,0.536541663,0,0,0.000728904,0.000728904
1317,0.168912216,0.144924521,0.293875553,0.136236489,0.293875553,0.136236489,0.168912216,0.144924521,1.012892375,1.099109888,1.012892375,1.099109888,0.044901047,0.044901047,0.147961838,0.147961838
1318,0.268272107,0.184129238,0.308681923,0.099370666,0.308681923,0.099370666,0.268272107,0.184129238,0.860619018,0.637098292,0.860619018,0.637098292,0.022673832,0.022673832,0.209813332,0.209813332
1319,0.299076518,0.062282953,0.073929332,0.0100414,0.073929332,0.0100414,0.299076518,0.062282953,0.547605833,0.55217617,0.547605833,0.55217617,0.023424568,0.023424568,0.254830856,0.254830856
1320,0.037735296,0.013321472,0.004943904,0.005726722,0.004943904,0.005726722,0.037735296,0.013321472,0.610653321,0.709153924,0.610653321,0.709153924,0.0102407,0.0102407,0.010383593,0.010383593
1321,0.033448196,0.011084742,0.009766062,0.010364689,0.009766062,0.010364689,0.033448196,0.011084742,0.596895928,0.57143977,0.596895928,0.57143977,0.005325532,0.005325532,0.012284161,0.012284161
1322,0.134186194,0.120381288,0.247147014,0.105746448,0.247147014,0.105746448,0.134186194,0.120381288,1.061830562,0.82387141,1.061830562,0.82387141,0.00619063,0.00619063,0.25420407,0.25420407
1323,0.179226184,0.142546684,0.294773257,0.039374303,0.294773257,0.039374303,0.179226184,0.142546684,0.494685855,1.359237161,0.494685855,1.359237161,0.022498369,0.022498369,0.085644653,0.085644653
1324,0.125864555,0.074694298,0.146347246,0.012627749,0.146347246,0.012627749,0.125864555,0.074694298,0.631435082,0.53360235,0.631435082,0.53360235,0.012912665,0.012912665,0.144210204,0.144210204
1325,0.105159313,0.107304536,0.25536423,0.057175893,0.25536423,0.057175893,0.105159313,0.107304536,0.754076694,0.714312238,0.754076694,0.714312238,0.036030248,0.036030248,0.212746945,0.212746945
1326,0.156951562,0.070769317,0.073017512,0.036648307,0.073017512,0.036648307,0.156951562,0.070769317,0.512173268,0.751789408,0.512173268,0.751789408,0.021117395,0.021117395,0.068066573,0.068066573
1327,0.03910862,0.025417347,0.019560233,0.020068189,0.019560233,0.020068189,0.03910862,0.025417347,0.680503365,0.718982019,0.680503365,0.718982019,0.032143701,0.032143701,0.033320323,0.033320323
1328,0.099917964,0.035096698,0.042121827,0.04957607,0.042121827,0.04957607,0.099917964,0.035096698,0.76724569,0.918602512,0.76724569,0.918602512,0.016753836,0.016753836,0.03726238,0.03726238
1329,0.411932607,0.000363971,0.304824393,0.000467808,0.304824393,0.000467808,0.411932607,0.000363971,0.5719368,0.583638883,0.5719368,0.583638883,0.000256063,0.000256063,0.202584825,0.202584825
1330,0.374799584,0.001617799,0.284757893,0.000998265,0.284757893,0.000998265,0.374799584,0.001617799,0.601692889,0.525304825,0.601692889,0.525304825,0.001030534,0.001030534,0.100113596,0.100113596
1331,0.022470713,0.012496138,0.020984852,0.02560954,0.020984852,0.02560954,0.022470713,0.012496138,0.489891747,0.43763069,0.489891747,0.43763069,0.01774643,0.01774643,0.014347316,0.014347316
1332,0.337856309,0.002111703,0.165041694,0.003199676,0.165041694,0.003199676,0.337856309,0.002111703,0.543168702,0.531998508,0.543168702,0.531998508,0.002869884,0.002869884,0.140251066,0.140251066
1333,0.036326967,0.021315765,0.017923828,0.012220841,0.017923828,0.012220841,0.036326967,0.021315765,0.532492196,0.523954659,0.532492196,0.523954659,0.008089001,0.008089001,0.014557082,0.014557082
1334,0.204846606,0.002652911,7.69E-05,0,7.69E-05,0,0.204846606,0.002652911,0.458918362,0.478415264,0.458918362,0.478415264,0.003403334,0.003403334,0.256898089,0.256898089
1335,0.288210238,0.110680982,0.266709245,0.090221897,0.479974882,0.00945134,0.689633025,0.019195717,0.68226568,0.656762374,0.882887831,0.641146989,0.018672643,0.013509471,0.130069477,0.139049943
1336,0.000828188,0.000436914,0.000300193,0.000505945,0.000300193,0.000505945,0.000828188,0.000436914,0.639985889,0.445813345,0.639985889,0.445813345,0.000946421,0.000946421,0.001113966,0.001113966
1337,0.122245894,0.105143912,0.163460122,0.112399466,0.163460122,0.112399466,0.122245894,0.105143912,0.644057645,0.692109059,0.644057645,0.692109059,0.110344321,0.110344321,0.14153582,0.14153582
1338,0.098116487,0.057680205,0.059673767,0.028415989,0.185254326,0.011103906,0.276244468,0.039452124,0.582744442,0.539188503,0.582744442,0.653701268,0.041698828,0.025864014,0.084802812,0.241456469
1339,0.463250198,0.006078206,0.351107708,0.020306969,0.351107708,0.020306969,0.462111621,0.009942752,0.423312879,0.43961225,0.423312879,0.579239931,0.000904492,0.000904492,0.171834637,0.171834637
1340,0.003077569,0.00144416,0.001043726,0.001034586,0.001043726,0.001034586,0.003077569,0.00144416,0.548913911,0.429300873,0.548913911,0.429300873,0.001137156,0.001137156,0.001177213,0.001177213
1341,0.180711683,0.047677778,0.002620946,0.003554011,0.002620946,0.003554011,0.301818188,0.026064694,0.507969687,0.613353103,0.507969687,0.807724034,0,0,0.000830462,0.000830462
1342,0.123094851,0.103146158,0.177965806,0.094074458,0.177965806,0.094074458,0.123094851,0.103146158,0.804746243,0.756699781,0.804746243,0.756699781,0.070373185,0.070373185,0.099290332,0.099290332
1343,0.165659775,0.042229176,0.042509787,0.025712673,0.042509787,0.025712673,0.165659775,0.042229176,0.525221453,0.4727018,0.525221453,0.4727018,0.040722735,0.040722735,0.148230645,0.148230645
1344,0.004013238,0.003480389,0.000600327,0.000759534,0.000600327,0.000759534,0.004013238,0.003480389,0.442449256,0.397612668,0.442449256,0.397612668,0.000938507,0.000938507,0.000911545,0.000911545
1345,0.334486821,0.025902525,0.210359376,0.029975124,0.210359376,0.029975124,0.334486821,0.025902525,0.705084052,0.56884061,0.705084052,0.56884061,0.021999136,0.021999136,0.062561847,0.062561847
1346,0.021348827,0.028582495,0.045354375,0.044846408,0.045354375,0.044846408,0.021348827,0.028582495,0.573395904,0.524854525,0.573395904,0.524854525,0.038965087,0.038965087,0.040515826,0.040515826
1347,0.08269337,0.022837648,0.006813532,0.005924811,0.006813532,0.005924811,0.08269337,0.022837648,0.762786303,0.760522319,0.762786303,0.760522319,0.005531809,0.005531809,0.006657488,0.006657488
1348,0.285351956,0.143581048,0.28892921,0.036406152,0.28892921,0.036406152,0.285351956,0.143581048,0.604759139,0.523965759,0.604759139,0.523965759,0.024826182,0.024826182,0.244034952,0.244034952
1349,0.006435016,0.005069904,0.002366407,0.003201843,0.002366407,0.003201843,0.006435016,0.005069904,0.514352728,0.422342805,0.514352728,0.422342805,0.004980695,0.004980695,0.006618546,0.006618546
1350,0.330662504,0.061756488,0.23894902,0.027290957,0.23894902,0.027290957,0.330662504,0.061756488,0.812140498,0.741317652,0.812140498,0.741317652,0.027602,0.027602,0.244862809,0.244862809
1351,0.158011482,0.108532026,0.29858736,0.050872978,0.29858736,0.050872978,0.158011482,0.108532026,0.586260541,1.060292919,0.586260541,1.060292919,0.030704184,0.030704184,0.321203282,0.321203282
1352,0.163418571,0.003297218,0.000150902,0.000177,0.000150902,0.000177,0.163418571,0.003297218,0.538001337,0.450515184,0.538001337,0.450515184,0.080378376,0.07661137,0.308196731,0.310241729
1353,0.35559059,0.10484881,0.333006166,0.007631368,0.333006166,0.007631368,0.35559059,0.10484881,0.526946389,0.911016811,0.526946389,0.911016811,0.016212253,0.016212253,0.199001067,0.199001067
1354,0.008479633,0.009689962,0.012911877,0.007753719,0.012911877,0.007753719,0.008479633,0.009689962,0.637670267,0.686156625,0.637670267,0.686156625,0.006560417,0.006560417,0.006798214,0.006798214
1355,0.175835991,0.050142944,0.178659635,0.042660881,0.178659635,0.042660881,0.175835991,0.050142944,0.598284111,0.615577558,0.598284111,0.615577558,0.009772128,0.009772128,0.062209669,0.062209669
1356,0.077728598,0.060194544,0.119905496,0.061041187,0.119905496,0.061041187,0.077728598,0.060194544,0.510788283,0.525709247,0.510788283,0.525709247,0.060820043,0.060820043,0.087317714,0.087317714
1357,0.001287305,0.00087292,0.000450973,0.000553329,0.000450973,0.000553329,0.001287305,0.00087292,0.536670094,0.400238769,0.536670094,0.400238769,0.000600393,0.000600393,0.001066287,0.001066287
1358,0.005726072,0.004431999,0.002498282,0.000882647,0.002498282,0.000882647,0.005726072,0.004431999,0.502910993,0.484789562,0.502910993,0.484789562,0.002309394,0.002309394,0.003945067,0.003945067
1359,0.002996438,0.00318841,0.003236881,0.002562917,0.003236881,0.002562917,0.002996438,0.00318841,0.48956042,0.468631971,0.48956042,0.468631971,0,0,0.000472495,0.000472495
1360,0.247446875,0.06163761,0.182994649,0.097651273,0.182994649,0.097651273,0.247446875,0.06163761,0.707830328,0.491345698,0.707830328,0.491345698,0.10830275,0.10830275,0.271197699,0.271197699
1361,0.000499717,0.000458764,0.000746566,0.000652628,0.000746566,0.000652628,0.000499717,0.000458764,1.037641392,0.697388334,1.037641392,0.697388334,0.00670098,0.00670098,0.004988317,0.004988317
1362,0.001894569,0.001021531,0.000301731,0.000366949,0.000301731,0.000366949,0.001894569,0.001021531,0.453496873,0.410077321,0.453496873,0.410077321,0.00036982,0.00036982,0.00059237,0.00059237
1363,0.244441612,0.041610267,0.070520907,0.021558803,0.070520907,0.021558803,0.244441612,0.041610267,0.61176174,0.716127752,0.61176174,0.716127752,0.031992041,0.031992041,0.032199986,0.032199986
1364,0.012264113,0.011886038,0.016571502,0.020577056,0.016571502,0.020577056,0.012264113,0.011886038,0.690044987,0.532519713,0.690044987,0.532519713,0.045420457,0.045420457,0.03945634,0.03945634
1365,0.059038043,0.060383387,0.064473852,0.047297873,0.064473852,0.047297873,0.059038043,0.060383387,0.55873228,0.756587077,0.55873228,0.756587077,0.035123914,0.035123914,0.043747498,0.043747498
1366,0.282540295,0.166529179,0.276458263,0.155985132,0.276458263,0.155985132,0.282540295,0.166529179,0.973658541,0.968633242,0.973658541,0.968633242,0.026040971,0.026040971,0.062418804,0.062418804
1367,0.380017977,0.007012484,0.254374117,0.013117452,0.254374117,0.013117452,0.380017977,0.007012484,0.704608323,0.472664351,0.704608323,0.472664351,0,0,0.00372571,0.00372571
1368,0.006912283,0.010530501,0.024427254,0.020648951,0.024427254,0.020648951,0.006912283,0.010530501,0.513449292,0.420844029,0.513449292,0.420844029,0.016119989,0.016119989,0.026644764,0.026644764
1369,0.011799753,0.011794513,0.015344738,0.019524874,0.015344738,0.019524874,0.011799753,0.011794513,0.637458266,0.599557813,0.637458266,0.599557813,0.006120278,0.006120278,0.055799108,0.055799108
1370,0.373395314,0.01549548,0.359434292,0.017553089,0.359434292,0.017553089,0.373395314,0.01549548,0.562608211,0.454008343,0.562608211,0.454008343,0.044271268,0.044271268,0.222205504,0.222205504
1371,0.008349667,0.010126633,0.013805409,0.010886909,0.013805409,0.010886909,0.008349667,0.010126633,0.531675695,0.521380293,0.531675695,0.521380293,0.010927347,0.010927347,0.011089108,0.011089108
